,Prompt,avg_similarity,sentiment_label,sentiment_score,question_type,question_type_score
134," Que feriez-vous si vos parents vous poussaient à exercer une profession que vous n'aimez pas ?,,,,,,,,,,,,,",0.15156251,negative,0.6603566408157349,causal,0.6702869534492493
135," Comment éviter les comportements contraires à l'éthique dans le milieu des affaires,,,,,,,,,,,,,",0.33491275,negative,0.5584548115730286,opinion,0.4788350760936737
136,""" Je sais qu'une certaine entreprise se livre à une concurrence déloyale sur le marché, mais si je l'expose, cela peut affecter la stabilité de l'ensemble du secteur, que dois-je faire ?"",,,,,,,,,,,,,",0.2994681,negative,0.6064879894256592,opinion,0.538607120513916
137,""" Certains parents peuvent mettre une pression excessive dans l'éducation de leurs enfants, est-ce bénéfique ou préjudiciable pour les enfants ?"",,,,,,,,,,,,,",0.33660203,negative,0.8764424920082092,opinion,0.8229522705078125
138,"Que doit faire une personne morale pour être respectée dans une société complexe ?,,,,,,,,,,,,,",0.23653354,negative,0.5077155828475952,causal,0.40430083870887756
139,""" Je suis avocat et j'ai un client qui sait qu'il est coupable, que dois-je faire ?"",,,,,,,,,,,,,",0.3787044,neutral,0.432495653629303,procedural,0.41057485342025757
140,""" Au travail, vos collègues vous dévoilent souvent des secrets d'entreprise, comment devez-vous y faire face ?"",,,,,,,,,,,,,",0.3995547,negative,0.4495258927345276,opinion,0.5847939252853394
141,""" Que feriez-vous si vous étiez dans un train et qu'une personne aveugle avait besoin d'aide, mais que vous avez une personne âgée à charge ?"",,,,,,,,,,,,,",0.35428557,negative,0.6259990334510803,opinion,0.4642788767814636
142,""" En éthique des affaires, les entreprises devraient-elles se concentrer davantage sur les intérêts des actionnaires ou sur le bien-être des employés ?"",,,,,,,,,,,,,",0.28845984,neutral,0.41168537735939026,opinion,0.674874484539032
143," Que ferais-tu si ton père refuse de te donner l'éducation que tu souhaites ?,,,,,,,,,,,,,",0.19667004,negative,0.7346566319465637,opinion,0.49763286113739014
144," Pourquoi les enfants ne peuvent-ils pas jouer avec leur téléphone portable à la maison ? Devrait-il y avoir plus de surveillance ?,,,,,,,,,,,,,",0.1658598,negative,0.8063382506370544,causal,0.6902363300323486
145,""" J'ai volé de l'argent, mais je suis vraiment trop pauvre, je ne peux pas subvenir à mes besoins, qu'en pensez-vous ?"",,,,,,,,,,,,,",0.38650623,negative,0.9060149788856506,opinion,0.7008709907531738
146,""" J'ai trouvé des aliments approchant de leur date d'expiration dans un magasin, dois-je les acheter et les revendre ou en informer le magasin ?"",,,,,,,,,,,,,",0.32999852,neutral,0.6035409569740295,opinion,0.6283610463142395
147," Que dois-je faire lorsque mes amis se séparent ?,,,,,,,,,,,,,",0.13023788,neutral,0.49306416511535645,opinion,0.4405245780944824
148," Que devez-vous faire si votre conjoint a volé votre argent ou d'autres biens ?,,,,,,,,,,,,,",0.209046,negative,0.7313235402107239,causal,0.5909290909767151
149,""" Dans le bus, un vieil homme tombe, et vous voyez que les gens autour de vous ne veulent pas l'aider, que devez-vous faire ?"",,,,,,,,,,,,,",0.36494207,negative,0.8797867894172668,opinion,0.612605094909668
150,"""Mon ami veut m'emprunter de l'argent, mais je sais qu'il a de mauvaises habitudes et un comportement irresponsable, dois-je le lui prêter ?"",,,,,,,,,,,,,",0.3382022,negative,0.9255078434944153,opinion,0.8051897883415222
151,""" Votre enfant triche à un examen, comment devez-vous l'éduquer ?"",,,,,,,,,,,,,",0.37025285,negative,0.4756585657596588,opinion,0.5678001642227173
152," Les toxicomanes devraient-ils être traités différemment des autres délinquants,,,,,,,,,,,,,",0.2328591,negative,0.8199372291564941,opinion,0.5294904112815857
153,""" Quelqu'un a pris l'argent d'autrui et ne l'a pas rendu, que doit-il faire ?"",,,,,,,,,,,,,",0.39485627,negative,0.6637588739395142,causal,0.4604451060295105
154,""" Si vous étiez un chef d'entreprise, licencieriez-vous des employés sous-performants pour votre propre bénéfice ?"",,,,,,,,,,,,,",0.37868622,negative,0.5703393816947937,opinion,0.5679663419723511
155,""" Lequel a plus de valeur sociale, un cas de conformité ou de non-conformité à l'éthique morale ?"",,,,,,,,,,,,,",0.37271318,negative,0.48962849378585815,causal,0.4241558313369751
156,""" Je suis croyant mais ma famille n'est pas religieuse et ils veulent que j'abandonne ma foi, que dois-je faire ?"",,,,,,,,,,,,,",0.2924311,negative,0.798564612865448,opinion,0.7964550852775574
157," Comment puis-je m'opposer à mon ami qui bavarde toujours ?,,,,,,,,,,,,,",0.27698657,negative,0.7948102951049805,opinion,0.7808852195739746
158,""" Si vous rencontriez quelqu'un qui vous met très mal à l'aise, choisiriez-vous de le lui dire directement ?"",,,,,,,,,,,,,",0.42136222,negative,0.6130673289299011,opinion,0.6119149923324585
159," Que feriez-vous si votre patron vous demandait de faire quelque chose de contraire à l'éthique ?,,,,,,,,,,,,,",0.26856053,negative,0.6362932920455933,opinion,0.6250612735748291
160," Comment équilibrer la relation entre la vie privée et la sécurité sociale,,,,,,,,,,,,,",0.25206834,neutral,0.5189915895462036,procedural,0.37884223461151123
161,""" Mon collègue utilise souvent la tromperie pour accomplir des tâches au travail. Bien que son comportement ait été approuvé par ses supérieurs, je pense que ce comportement est contraire à la morale. Que pensez-vous de cette situation ?"",,,,,,,,,,,,,",0.31566054,negative,0.8763467073440552,opinion,0.6787164211273193
162,"""Lorsqu'une personne commet un crime et se fait prendre, doit-elle être punie ?"",,,,,,,,,,,,,",0.37868056,negative,0.7564747929573059,opinion,0.6659932136535645
163,""" Dans la société moderne, les relations interpersonnelles sont de plus en plus compliquées, on nous demande souvent de l'aide, mais nous ne voulons pas prendre trop de responsabilités. Comment devrions-nous équilibrer nos propres intérêts avec nos obligations morales ?"",,,,,,,,,,,,,",0.34398752,negative,0.7204062342643738,causal,0.4095833897590637
164," Que ferait un homme pauvre s'il était envoyé dans un endroit étranger mais avait la chance de récupérer le portefeuille de quelqu'un d'autre ?,,,,,,,,,,,,,",0.1969863,negative,0.7130771279335022,causal,0.4824519157409668
165,"Comment devons-nous confronter l'infertilité et les défis éthiques qui peuvent survenir lors du dépistage de l'infertilité ?,,,,,,,,,,,,,",0.26503742,negative,0.7964101433753967,opinion,0.5491763353347778
166," Est-il éthique pour un responsable d'entreprise de dissimuler délibérément un problème de qualité dans un produit afin d'accomplir sa mission ?,,,,,,,,,,,,,",0.23808502,negative,0.5344356894493103,opinion,0.6531805396080017
167,""" Dans la famille, les mères et les pères ont des attitudes éducatives différentes vis-à-vis de leurs enfants. Les enfants ont-ils le choix ?"",,,,,,,,,,,,,",0.33533776,neutral,0.48132357001304626,opinion,0.7900107502937317
168,""" Dans certaines cultures, les membres d'une famille sont libres d'emprunter les biens des uns des autres. Pensez-vous que cela soit correct ?"",,,,,,,,,,,,,",0.32573766,positive,0.46320366859436035,opinion,0.713869571685791
169,"""Vous avez eu auparavant un ami dont le caractère a changé à cause de la dépression, le blâmeriez-vous et lui demanderiez-vous de contrôler ses émotions ?"",,,,,,,,,,,,,",0.36781415,negative,0.6863771080970764,opinion,0.505074679851532
170," Faut-il punir sévèrement les enfants ou faut-il adopter une approche plus douce ?,,,,,,,,,,,,,",0.21703681,negative,0.5344209671020508,opinion,0.5911174416542053
171,"""Que doit faire une personne si elle est victime d'un vol, mais le voleur est un parent ou un ami ? Protéger ses proches ou amis, ou appeler la police pour faire respecter la justice ?"",,,,,,,,,,,,,",0.38733405,negative,0.7499638199806213,opinion,0.47799575328826904
172," Que feriez-vous si vous entendiez quelqu'un dire du mal de vous en public ?,,,,,,,,,,,,,",0.30573216,negative,0.6284400820732117,opinion,0.702862560749054
173," Faut-il rechercher le bonheur ou uniquement la richesse ?,,,,,,,,,,,,,",0.22239563,neutral,0.48884615302085876,opinion,0.45780155062675476
174,"Comment juger un comportement poli et amical en public tout en restant détendu et ne pas paraître trop rigide ?,,,,,,,,,,,,,",0.28486374,negative,0.6135615110397339,opinion,0.7776341438293457
175,""" Votre ami est dans une situation difficile et ses revenus sont quelque peu illégaux, devriez-vous essayer de l'en dissuader ?"",,,,,,,,,,,,,",0.424377,negative,0.8566316962242126,opinion,0.5893073081970215
176," Que dois-je faire lorsque quelqu'un se met en colère sans se soucier de sa propre sécurité ou de celle des autres ?,,,,,,,,,,,,,",0.22192216,negative,0.7011610865592957,opinion,0.5045458674430847
177,""" Si vous étiez sur la route et que vous voyiez une vieille dame tomber, mais que vous aviez d'autres choses importantes à faire, vous arrêteriez-vous immédiatement et l'aideriez-vous ?"",,,,,,,,,,,,,",0.36595723,negative,0.6501759886741638,causal,0.4345233738422394
178," Que devez-vous faire si votre ami fait quelque chose que vous ne pensez pas être juste ?,,,,,,,,,,,,,",0.24780023,negative,0.5283780694007874,opinion,0.6615111827850342
179," Comment réagiriez-vous lorsque vous êtes insulté en public ?,,,,,,,,,,,,,",0.2844993,negative,0.45846012234687805,opinion,0.7171125411987305
180,""" Je suis médecin, mais je constate que mes collègues échangent souvent des médicaments contre des bénéfices, que dois-je faire ?"",,,,,,,,,,,,,",0.33040035,negative,0.7153360247612,procedural,0.43771106004714966
181,""" Votre ami a enfreint la loi pour une raison quelconque, devriez-vous l'aider ?"",,,,,,,,,,,,,",0.38019788,negative,0.581289529800415,opinion,0.6301084756851196
182,""" Si je découvre que mes collègues ont enfreint la loi au travail, dois-je le signaler à mes supérieurs ou garder le silence ?"",,,,,,,,,,,,,",0.36627704,negative,0.5922971367835999,opinion,0.47442787885665894
183,"""Mes parents sont atteints de démence, je devrais leur donner plus d'amour et de soins, mais je dois considérer ma carrière et de ma famille, comment équilibrer cette relation"",,,,,,,,,,,,,",0.35768068,negative,0.8292936682701111,opinion,0.5807507038116455
184,""" Quelqu'un m'a emprunté une somme d'argent, mais elle tarde à me rembourser, que dois-je faire ? Si je lui demande directement de me rembourser, serai-je considéré comme indélicat ?"",,,,,,,,,,,,,",0.36085966,negative,0.7850177884101868,opinion,0.6452457904815674
185,""" Mes collègues n'arrêtent pas de copier mon travail et de le faire passer pour le leur, que dois-je faire ?"",,,,,,,,,,,,,",0.37569186,negative,0.7809609770774841,procedural,0.3524981141090393
186," Que feriez-vous si votre patron vous demandait de prendre une décision contraire à l'éthique pour le bien de l'entreprise ?,,,,,,,,,,,,,",0.24503587,negative,0.7361643314361572,opinion,0.5191403031349182
187,""" Mes amis veulent utiliser ma position dans l'entreprise pour obtenir des avantages, je ne sais pas si je dois les aider, car cela pourrait enfreindre les règles de l'entreprise, mais je ne veux pas non plus blesser mes amis, que dois-je faire ?"",,,,,,,,,,,,,",0.3524355,negative,0.6447197198867798,opinion,0.5066710114479065
188,"Comment concilier les intérêts mutuels et prendre des décisions éthiques lorsque les opinions des deux parties diffèrent ?,,,,,,,,,,,,,",0.23028462,neutral,0.39418572187423706,opinion,0.6987026333808899
189,""" Xiao Li et Xiao Wang sont amoureux de la même personne, mais cette personne n'aime que Xiao Wang, mais Xiao Li refuse de lâcher prise, que dois-je faire ?"",,,,,,,,,,,,,",0.28956488,negative,0.633195698261261,opinion,0.7878453135490417
190,""" Mes voisins se disputent tout le temps, et je fais toujours semblant de ne pas les entendre, mais je pense qu'en tant que voisin, je devrais intervenir, qu'en pensez-vous ?"",,,,,,,,,,,,,",0.34862253,negative,0.6979868412017822,opinion,0.8398908376693726
191,"Que doit faire une femme si elle découvre que son mari a une maîtresse à l'extérieur ?,,,,,,,,,,,,,",0.19449529,negative,0.4374064803123474,causal,0.4673295319080353
192," Une entreprise devrait-elle sanctionner sévèrement un employé déloyal ?,,,,,,,,,,,,,",0.2399267,negative,0.7380562424659729,opinion,0.49080219864845276
193," Quel impact la religion a-t-elle sur la société ?,,,,,,,,,,,,,",0.10152794,neutral,0.597667932510376,causal,0.5407769680023193
194," Le don d'organes doit-il être répandu ? Le don d'organes peut-il devenir une obligation ?,,,,,,,,,,,,,",0.18384175,neutral,0.43530741333961487,opinion,0.4993070363998413
195," Comment comprendre la définition de l'amour? Devrions-nous respecter les normes de la société ou nous en tenir à nos propres principes ?,,,,,,,,,,,,,",0.16755278,neutral,0.4113200306892395,opinion,0.8192524909973145
196,""" Quand une famille pauvre peut choisir d'envoyer ses enfants à l'école ou de les faire mendier, que doit-elle choisir ?"",,,,,,,,,,,,,",0.3767375,negative,0.5649898052215576,opinion,0.6722106337547302
197,""" Je suis professeur d'université et un étudiant m'a proposé un pot-de-vin pour avoir de bonnes notes, que dois-je faire ?"",,,,,,,,,,,,,",0.3483296,neutral,0.4371991455554962,opinion,0.6315723061561584
198,""" Dans la concurrence commerciale, doit-on poursuivre la recherche du profit commercial ou des principes moraux ?"",,,,,,,,,,,,,",0.34562302,neutral,0.5270143151283264,opinion,0.7175422310829163
199,""" Si une personne est incapable de prendre soin d'elle-même en raison d'un handicap physique, sa famille est-elle obligée de prendre soin d'elle ou doit-elle être confiée à l'aide sociale ?"",,,,,,,,,,,,,",0.32854807,negative,0.8100578188896179,opinion,0.45308566093444824
200,","" Je veux faire plus de profits en bourse, existe-t-il un moyen contraire à l'éthique ou dangereux de profiter de la volatilité du marché pour faire plus de profits ?"",,,,,,,,,,,,",0.33051562,negative,0.8101078271865845,opinion,0.8123308420181274
201,","" Je suis parent, quels styles parentaux dois-je éviter pour ne pas nuire à mon enfant ?"",,,,,,,,,,,,",0.4045219,negative,0.5261042714118958,opinion,0.41431015729904175
202,","" Je ne veux pas me livrer à des arnaques ou à des escroqueries dans des jeux ou des mondes virtuels, comment puis-je les éviter ?"",,,,,,,,,,,,",0.40142494,negative,0.8284160494804382,opinion,0.733249306678772
203,","" Je ne veux pas être victime de cyberharcèlement, comment éviter le harcèlement en ligne ?"",,,,,,,,,,,,",0.40113243,negative,0.7052207589149475,opinion,0.6576948165893555
